Amount,Location,Type,Hour,Day,Is_New_Location,Is_High_Amount,Class
64.97,Other,ATM Withdrawal,23,Sun,0,0,0
41.68,Delhi,E-Commerce,0,Sun,0,0,0
124.61,Bangalore,ATM Withdrawal,9,Wed,0,0,0
87.19,Pune,POS Swipe,12,Tue,0,0,0
175.25,Mumbai,Bank Transfer,3,Thu,0,0,0
16.18,Delhi,UPI,20,Wed,0,0,0
732.99,Other,UPI,9,Sat,0,0,1
856.77,Other,ATM Withdrawal,11,Sat,1,0,1
239.57,Pune,ATM Withdrawal,13,Fri,0,0,0
153.62,Pune,Bank Transfer,2,Tue,1,0,1
74.08,Other,Bank Transfer,1,Sun,0,0,0
336.18,Other,POS Swipe,18,Sat,0,0,0
230.87,Other,E-Commerce,10,Sat,0,0,0
35.49,Delhi,POS Swipe,20,Fri,0,0,0
483.66,Other,UPI,6,Fri,0,0,0
345.8,Mumbai,ATM Withdrawal,17,Sat,0,0,0
598.35,Other,POS Swipe,13,Tue,1,0,1
258.72,Mumbai,ATM Withdrawal,6,Tue,1,0,0
190.08,Delhi,ATM Withdrawal,21,Mon,0,0,0
108.34,Pune,POS Swipe,6,Mon,0,0,0
539.8,Mumbai,POS Swipe,22,Wed,0,0,1
402.08,Delhi,Bank Transfer,8,Sun,0,0,0
9.25,Other,E-Commerce,22,Wed,0,0,0
5.34,Delhi,Bank Transfer,11,Wed,0,0,0
94.47,Other,E-Commerce,5,Mon,1,0,1
332.73,Delhi,POS Swipe,23,Fri,0,0,0
872.86,Pune,E-Commerce,6,Sat,1,0,1
32.6,Mumbai,UPI,21,Thu,1,0,1
180.34,Pune,Bank Transfer,3,Thu,0,0,0
95.89,Bangalore,Bank Transfer,15,Sun,0,0,0
700.74,Other,Bank Transfer,6,Sat,0,0,0
369.18,Mumbai,ATM Withdrawal,7,Tue,0,0,0
364.44,Pune,ATM Withdrawal,7,Mon,0,0,0
126.48,Mumbai,POS Swipe,19,Tue,0,0,0
107.17,Bangalore,POS Swipe,2,Thu,0,0,0
63.88,Hyderabad,ATM Withdrawal,8,Tue,0,0,0
11.61,Other,Bank Transfer,18,Mon,0,0,0
400.09,Other,ATM Withdrawal,12,Mon,1,0,0
335.22,Delhi,E-Commerce,6,Mon,0,0,0
1634.49,Other,Bank Transfer,19,Thu,0,0,0
1138.97,Other,ATM Withdrawal,20,Mon,0,0,0
162.13,Pune,POS Swipe,14,Wed,0,0,0
293.06,Other,ATM Withdrawal,18,Wed,0,1,0
579.23,Other,UPI,1,Sun,0,0,1
378.95,Bangalore,ATM Withdrawal,11,Sat,0,0,0
56.83,Bangalore,Bank Transfer,7,Sun,0,0,0
119.77,Mumbai,ATM Withdrawal,22,Mon,0,0,0
27.66,Mumbai,POS Swipe,22,Wed,0,0,0
616.04,Other,E-Commerce,7,Mon,0,0,0
186.37,Other,UPI,12,Thu,0,0,0
51.92,Delhi,Bank Transfer,0,Wed,0,0,0
222.77,Mumbai,POS Swipe,23,Thu,0,0,0
192.53,Pune,UPI,9,Wed,0,0,0
88.68,Other,ATM Withdrawal,20,Fri,0,0,0
24.11,Pune,UPI,23,Fri,0,0,1
222.69,Other,E-Commerce,8,Sat,0,0,0
146.92,Pune,UPI,1,Sat,0,0,1
295.96,Hyderabad,UPI,18,Sat,0,0,0
146.86,Pune,ATM Withdrawal,21,Sun,0,1,0
382.35,Mumbai,ATM Withdrawal,13,Thu,0,0,0
160.55,Other,Bank Transfer,9,Wed,0,0,0
164.62,Mumbai,ATM Withdrawal,9,Fri,0,0,0
418.55,Pune,UPI,7,Mon,0,0,0
103.33,Bangalore,E-Commerce,13,Tue,0,0,0
28.78,Bangalore,ATM Withdrawal,12,Fri,0,0,0
5.84,Bangalore,Bank Transfer,5,Sun,0,0,0
281.41,Other,Bank Transfer,20,Fri,0,0,0
193.68,Delhi,UPI,12,Mon,0,0,0
243.53,Hyderabad,ATM Withdrawal,2,Fri,0,1,0
47.9,Pune,ATM Withdrawal,19,Fri,1,0,0
29.32,Delhi,Bank Transfer,12,Fri,0,0,0
2.93,Bangalore,ATM Withdrawal,22,Sat,0,0,0
86.34,Pune,UPI,22,Sat,0,0,1
178.28,Delhi,E-Commerce,18,Wed,0,0,0
99.6,Mumbai,UPI,15,Sat,0,0,0
115.06,Bangalore,ATM Withdrawal,3,Fri,0,0,0
469.01,Delhi,UPI,2,Tue,0,0,1
85.62,Other,POS Swipe,14,Sun,0,0,0
144.31,Mumbai,POS Swipe,14,Sat,0,0,0
306.17,Bangalore,ATM Withdrawal,17,Wed,0,0,0
101.02,Hyderabad,ATM Withdrawal,21,Sun,0,0,0
194.62,Bangalore,E-Commerce,6,Wed,0,0,0
396.63,Other,UPI,19,Thu,0,0,0
597.24,Hyderabad,E-Commerce,4,Fri,0,0,1
31.82,Hyderabad,ATM Withdrawal,7,Sun,0,0,0
522.33,Hyderabad,ATM Withdrawal,22,Tue,0,0,1
135.5,Pune,Bank Transfer,9,Tue,1,0,0
59.75,Pune,E-Commerce,0,Thu,0,0,0
122.92,Hyderabad,ATM Withdrawal,10,Tue,0,1,0
782.73,Mumbai,POS Swipe,2,Sun,0,0,1
135.7,Hyderabad,Bank Transfer,20,Wed,0,0,0
79.72,Delhi,UPI,2,Mon,0,0,1
200.7,Hyderabad,Bank Transfer,14,Wed,0,0,0
54.93,Pune,UPI,16,Sat,0,0,0
15.78,Pune,POS Swipe,17,Mon,0,0,0
27.6,Delhi,UPI,7,Tue,0,0,0
27.4,Delhi,E-Commerce,22,Fri,1,0,1
32.95,Bangalore,UPI,12,Sun,0,1,0
29.89,Mumbai,UPI,9,Mon,0,0,0
204.82,Mumbai,Bank Transfer,2,Wed,0,0,0
40.15,Mumbai,POS Swipe,19,Wed,0,0,0
84.83,Other,UPI,13,Sat,0,0,0
454.19,Pune,E-Commerce,12,Wed,0,0,0
128.48,Mumbai,Bank Transfer,2,Sun,0,0,0
220.26,Bangalore,POS Swipe,12,Sun,0,0,0
37.83,Bangalore,POS Swipe,19,Sat,0,0,0
42.71,Mumbai,ATM Withdrawal,23,Wed,0,0,0
8.35,Delhi,E-Commerce,22,Thu,0,0,0
37.01,Bangalore,Bank Transfer,8,Tue,0,0,0
65.31,Delhi,Bank Transfer,15,Fri,0,0,0
38.96,Pune,E-Commerce,22,Sat,0,1,0
18.58,Other,POS Swipe,22,Thu,0,0,0
25.71,Bangalore,UPI,7,Tue,1,0,1
123.53,Delhi,E-Commerce,11,Sun,0,0,0
46.22,Mumbai,Bank Transfer,11,Sat,0,0,0
90.6,Pune,E-Commerce,18,Mon,0,0,0
140.0,Hyderabad,POS Swipe,23,Thu,1,0,1
234.49,Hyderabad,ATM Withdrawal,16,Sat,0,0,0
8.02,Mumbai,ATM Withdrawal,14,Sun,0,0,0
321.3,Pune,UPI,21,Thu,0,0,0
197.72,Pune,UPI,17,Thu,0,0,0
17.06,Pune,POS Swipe,6,Thu,0,0,0
413.63,Pune,UPI,12,Mon,0,0,0
507.34,Hyderabad,ATM Withdrawal,18,Wed,0,0,0
12.6,Delhi,POS Swipe,15,Sun,0,0,0
64.84,Pune,POS Swipe,10,Thu,0,0,0
328.19,Delhi,POS Swipe,4,Tue,1,0,1
275.87,Pune,E-Commerce,1,Wed,1,0,1
40.8,Bangalore,UPI,0,Mon,0,0,1
46.98,Other,Bank Transfer,15,Fri,1,1,0
92.56,Bangalore,ATM Withdrawal,4,Mon,0,0,0
132.53,Other,UPI,6,Fri,0,0,0
192.6,Bangalore,ATM Withdrawal,8,Tue,0,0,0
92.06,Pune,UPI,3,Fri,1,0,1
124.18,Delhi,Bank Transfer,18,Sat,0,0,0
275.25,Other,ATM Withdrawal,19,Thu,0,0,0
7.47,Hyderabad,Bank Transfer,14,Wed,1,1,0
58.19,Mumbai,ATM Withdrawal,6,Sun,0,0,0
249.9,Other,E-Commerce,23,Sat,0,0,0
451.15,Other,E-Commerce,17,Wed,0,0,0
143.36,Hyderabad,ATM Withdrawal,4,Thu,0,0,0
151.91,Pune,ATM Withdrawal,20,Wed,0,0,0
22.67,Bangalore,Bank Transfer,12,Mon,0,0,0
118.63,Bangalore,POS Swipe,2,Thu,0,0,0
152.12,Delhi,ATM Withdrawal,5,Thu,0,1,0
55.54,Pune,UPI,11,Wed,0,0,0
62.73,Hyderabad,UPI,20,Sun,0,0,0
94.73,Pune,UPI,17,Sat,0,0,0
4.06,Pune,E-Commerce,17,Fri,0,0,0
77.74,Bangalore,Bank Transfer,3,Sun,0,0,0
47.51,Hyderabad,E-Commerce,19,Sun,0,0,0
79.35,Mumbai,UPI,22,Tue,1,0,1
25.51,Other,ATM Withdrawal,13,Sun,1,0,0
442.42,Bangalore,UPI,13,Fri,0,0,0
180.08,Hyderabad,ATM Withdrawal,0,Mon,1,0,1
227.33,Delhi,Bank Transfer,10,Thu,0,0,0
311.34,Other,POS Swipe,21,Thu,0,0,0
138.01,Other,ATM Withdrawal,8,Mon,0,0,0
18.19,Bangalore,E-Commerce,17,Tue,0,0,0
154.05,Delhi,UPI,4,Thu,0,0,1
176.78,Bangalore,UPI,9,Fri,0,0,0
273.64,Pune,UPI,14,Mon,0,0,0
113.01,Hyderabad,ATM Withdrawal,9,Thu,0,0,0
27.3,Delhi,Bank Transfer,15,Fri,0,0,0
66.75,Other,ATM Withdrawal,3,Mon,0,0,0
90.22,Bangalore,E-Commerce,3,Mon,0,0,0
207.64,Other,UPI,7,Mon,0,0,0
169.16,Delhi,ATM Withdrawal,5,Tue,0,1,0
88.04,Other,UPI,22,Mon,0,1,1
861.24,Bangalore,E-Commerce,10,Sun,0,0,0
186.17,Bangalore,POS Swipe,12,Sat,0,0,0
54.16,Mumbai,POS Swipe,18,Wed,1,0,0
21.47,Other,POS Swipe,10,Wed,0,0,0
33.18,Mumbai,UPI,1,Mon,0,0,1
56.46,Mumbai,ATM Withdrawal,2,Thu,0,0,0
35.03,Other,UPI,14,Sun,0,0,0
41.3,Delhi,Bank Transfer,23,Sun,1,0,1
67.12,Pune,ATM Withdrawal,12,Wed,0,0,0
38.08,Bangalore,E-Commerce,9,Fri,1,0,0
454.15,Hyderabad,POS Swipe,4,Fri,0,0,0
16.73,Mumbai,ATM Withdrawal,23,Thu,0,0,0
148.68,Delhi,ATM Withdrawal,10,Fri,0,0,0
105.66,Other,POS Swipe,22,Sat,0,0,0
807.73,Delhi,E-Commerce,13,Thu,0,1,0
23.77,Delhi,UPI,19,Fri,0,0,0
101.45,Other,UPI,14,Mon,0,0,0
697.81,Hyderabad,ATM Withdrawal,12,Sun,0,0,0
401.25,Other,POS Swipe,2,Fri,0,1,0
339.73,Hyderabad,Bank Transfer,8,Sun,0,0,0
59.66,Other,E-Commerce,7,Mon,0,0,0
37.48,Mumbai,UPI,14,Fri,0,0,0
220.91,Hyderabad,E-Commerce,22,Fri,1,0,1
530.08,Mumbai,E-Commerce,0,Fri,0,0,1
162.73,Hyderabad,E-Commerce,1,Mon,0,0,0
169.55,Hyderabad,POS Swipe,8,Fri,0,0,0
65.7,Other,POS Swipe,20,Fri,0,0,0
293.49,Hyderabad,POS Swipe,16,Sun,0,0,0
41.42,Mumbai,ATM Withdrawal,8,Sat,0,0,0
78.22,Other,POS Swipe,0,Tue,0,0,0
110.83,Bangalore,ATM Withdrawal,7,Mon,0,0,0
141.7,Mumbai,UPI,4,Sat,0,0,1
55.52,Bangalore,UPI,10,Wed,0,0,0
24.4,Delhi,UPI,5,Sun,1,0,1
188.64,Other,UPI,16,Thu,0,0,0
68.11,Delhi,UPI,17,Sun,0,0,0
174.09,Other,POS Swipe,22,Tue,0,0,0
33.53,Other,Bank Transfer,17,Sat,1,0,0
131.22,Mumbai,POS Swipe,4,Sat,0,0,0
152.11,Bangalore,Bank Transfer,4,Fri,0,0,0
10.64,Other,POS Swipe,18,Wed,0,0,0
82.08,Bangalore,UPI,12,Wed,0,0,0
28.87,Other,E-Commerce,21,Fri,1,0,0
13.09,Bangalore,Bank Transfer,6,Sat,1,0,0
920.24,Delhi,E-Commerce,13,Sun,0,0,0
77.83,Mumbai,UPI,7,Sat,0,0,0
332.01,Other,Bank Transfer,2,Fri,0,0,0
58.78,Pune,E-Commerce,3,Tue,0,1,0
228.83,Bangalore,POS Swipe,9,Mon,0,0,0
285.61,Bangalore,UPI,3,Tue,0,1,1
181.09,Pune,POS Swipe,17,Mon,0,0,0
127.57,Mumbai,POS Swipe,22,Wed,0,0,0
106.15,Bangalore,UPI,11,Thu,0,0,0
85.81,Mumbai,Bank Transfer,19,Fri,1,1,0
530.51,Bangalore,ATM Withdrawal,19,Tue,0,0,0
355.12,Hyderabad,ATM Withdrawal,14,Wed,0,0,0
670.64,Bangalore,UPI,12,Tue,0,0,1
26.55,Hyderabad,ATM Withdrawal,11,Sat,0,0,0
262.51,Other,E-Commerce,7,Mon,0,0,0
557.23,Mumbai,Bank Transfer,21,Fri,0,0,0
39.99,Bangalore,POS Swipe,21,Sat,0,0,0
13.76,Delhi,POS Swipe,8,Mon,0,0,0
270.28,Delhi,UPI,19,Sat,0,0,0
170.89,Pune,POS Swipe,8,Mon,0,0,0
368.82,Delhi,E-Commerce,16,Mon,0,0,0
30.11,Hyderabad,E-Commerce,0,Sat,0,0,0
317.21,Delhi,UPI,22,Wed,0,0,1
45.04,Delhi,POS Swipe,5,Fri,0,0,0
35.74,Delhi,ATM Withdrawal,6,Thu,0,0,0
35.89,Bangalore,ATM Withdrawal,8,Tue,0,0,0
337.02,Pune,Bank Transfer,9,Sun,0,0,0
218.84,Mumbai,UPI,3,Mon,0,0,1
148.08,Pune,Bank Transfer,15,Fri,0,0,0
88.89,Hyderabad,ATM Withdrawal,11,Tue,0,0,0
419.44,Bangalore,ATM Withdrawal,8,Fri,1,0,0
99.66,Other,ATM Withdrawal,2,Sat,0,0,0
339.22,Bangalore,Bank Transfer,8,Tue,1,0,0
115.65,Delhi,UPI,16,Fri,0,0,0
94.62,Delhi,E-Commerce,13,Thu,0,0,0
124.23,Hyderabad,E-Commerce,4,Sun,0,0,0
71.73,Other,ATM Withdrawal,20,Fri,0,0,0
275.36,Bangalore,UPI,0,Sun,1,0,1
139.72,Other,UPI,0,Fri,0,0,1
52.85,Mumbai,POS Swipe,2,Sun,0,0,0
459.67,Pune,POS Swipe,8,Mon,0,0,0
96.87,Bangalore,Bank Transfer,22,Sun,0,0,0
156.86,Other,POS Swipe,5,Sun,0,0,0
473.9,Mumbai,Bank Transfer,8,Mon,0,0,0
195.76,Mumbai,E-Commerce,3,Mon,0,0,0
24.86,Pune,ATM Withdrawal,19,Sat,0,0,0
562.12,Mumbai,UPI,18,Sun,0,0,1
197.62,Hyderabad,E-Commerce,4,Fri,0,0,0
81.57,Mumbai,E-Commerce,4,Thu,1,0,1
30.0,Other,Bank Transfer,13,Tue,0,0,0
316.0,Hyderabad,ATM Withdrawal,9,Mon,1,0,0
193.56,Mumbai,Bank Transfer,22,Wed,0,0,0
152.48,Delhi,E-Commerce,15,Fri,0,0,0
448.66,Mumbai,UPI,22,Thu,0,0,1
310.8,Hyderabad,POS Swipe,5,Thu,0,0,0
32.9,Mumbai,Bank Transfer,19,Mon,0,0,0
74.71,Mumbai,E-Commerce,22,Sat,1,0,1
57.13,Mumbai,POS Swipe,13,Mon,0,0,0
272.47,Hyderabad,POS Swipe,17,Sat,0,0,0
6.82,Mumbai,E-Commerce,8,Wed,0,0,0
168.74,Pune,ATM Withdrawal,6,Wed,0,0,0
287.48,Other,E-Commerce,17,Mon,0,0,0
418.73,Pune,UPI,9,Tue,0,0,0
83.73,Hyderabad,POS Swipe,1,Sun,1,0,1
344.36,Delhi,UPI,12,Mon,0,1,0
23.45,Pune,Bank Transfer,5,Mon,0,0,0
374.75,Other,POS Swipe,22,Thu,1,0,1
27.28,Bangalore,ATM Withdrawal,8,Mon,0,0,0
101.26,Other,E-Commerce,19,Mon,0,0,0
319.2,Pune,Bank Transfer,7,Mon,0,0,0
32.48,Bangalore,UPI,9,Tue,0,0,0
52.08,Hyderabad,Bank Transfer,15,Thu,0,0,0
256.21,Other,ATM Withdrawal,14,Fri,0,0,0
254.62,Delhi,E-Commerce,12,Fri,0,0,0
204.97,Bangalore,Bank Transfer,17,Fri,0,0,0
236.8,Bangalore,UPI,5,Fri,0,0,1
156.49,Other,Bank Transfer,19,Thu,0,0,0
58.02,Pune,E-Commerce,23,Mon,1,0,1
84.84,Bangalore,Bank Transfer,8,Fri,0,0,0
40.08,Hyderabad,UPI,17,Mon,0,0,0
478.18,Other,E-Commerce,6,Sun,0,0,0
175.12,Hyderabad,ATM Withdrawal,22,Sun,0,0,0
102.45,Other,ATM Withdrawal,23,Fri,0,0,0
123.98,Hyderabad,POS Swipe,4,Tue,0,1,0
588.56,Pune,Bank Transfer,10,Mon,0,0,0
33.29,Other,UPI,12,Thu,0,0,0
176.49,Delhi,Bank Transfer,2,Sat,1,0,1
141.0,Pune,E-Commerce,0,Tue,0,0,0
189.07,Hyderabad,POS Swipe,3,Sat,0,0,0
3.66,Other,UPI,18,Tue,0,0,0
411.34,Pune,Bank Transfer,17,Thu,0,0,0
538.0,Hyderabad,UPI,5,Tue,0,0,1
166.54,Mumbai,E-Commerce,22,Sun,0,0,0
238.57,Mumbai,POS Swipe,9,Mon,0,0,0
511.49,Bangalore,UPI,6,Wed,0,0,1
245.68,Delhi,E-Commerce,11,Wed,1,0,0
33.1,Mumbai,ATM Withdrawal,7,Fri,1,0,0
171.74,Hyderabad,UPI,12,Sun,1,0,1
186.64,Pune,POS Swipe,17,Fri,0,0,0
110.37,Other,UPI,13,Mon,0,0,0
266.7,Pune,UPI,10,Thu,0,0,0
544.74,Bangalore,E-Commerce,9,Mon,0,0,0
519.58,Pune,Bank Transfer,5,Fri,0,0,1
119.87,Mumbai,Bank Transfer,12,Tue,0,0,0
24.04,Pune,UPI,21,Sat,0,0,0
837.83,Mumbai,POS Swipe,9,Sun,0,0,0
365.14,Mumbai,POS Swipe,11,Mon,0,0,0
26.63,Delhi,E-Commerce,0,Mon,0,0,0
507.26,Bangalore,UPI,17,Thu,1,0,1
407.88,Hyderabad,UPI,12,Fri,1,0,1
146.31,Mumbai,Bank Transfer,23,Mon,0,0,0
178.94,Other,E-Commerce,3,Tue,1,0,1
101.83,Bangalore,ATM Withdrawal,5,Sat,0,0,0
11.26,Hyderabad,POS Swipe,17,Tue,0,0,0
81.65,Other,POS Swipe,4,Wed,1,1,1
324.76,Pune,UPI,17,Fri,0,0,0
0.93,Bangalore,E-Commerce,4,Tue,1,0,1
81.14,Other,ATM Withdrawal,6,Thu,0,0,0
101.56,Bangalore,POS Swipe,22,Sat,0,1,0
154.18,Bangalore,E-Commerce,8,Fri,0,0,0
504.79,Pune,ATM Withdrawal,2,Tue,0,0,1
85.04,Pune,UPI,11,Mon,0,0,0
85.22,Bangalore,Bank Transfer,19,Fri,0,0,0
267.5,Other,POS Swipe,13,Tue,0,0,0
120.38,Delhi,POS Swipe,7,Sun,0,0,0
50.88,Mumbai,ATM Withdrawal,11,Mon,0,0,0
120.46,Pune,Bank Transfer,6,Wed,0,1,0
30.36,Delhi,E-Commerce,23,Sat,0,0,0
38.81,Pune,UPI,8,Fri,0,1,0
137.98,Bangalore,E-Commerce,11,Fri,0,0,0
108.58,Delhi,ATM Withdrawal,3,Tue,0,0,0
492.66,Other,POS Swipe,4,Wed,0,0,0
90.01,Other,POS Swipe,8,Thu,1,0,0
173.78,Hyderabad,E-Commerce,6,Tue,0,0,0
200.08,Mumbai,UPI,13,Tue,0,0,0
2.64,Mumbai,ATM Withdrawal,19,Thu,0,0,0
217.85,Pune,UPI,21,Thu,0,0,0
39.21,Mumbai,ATM Withdrawal,16,Thu,0,1,0
649.2,Hyderabad,UPI,0,Sat,0,0,1
32.19,Other,E-Commerce,14,Thu,0,0,0
107.1,Delhi,Bank Transfer,23,Sun,0,0,0
17.84,Delhi,ATM Withdrawal,14,Thu,0,1,0
1153.62,Other,E-Commerce,0,Mon,0,0,1
139.51,Bangalore,POS Swipe,14,Mon,0,0,0
180.96,Other,POS Swipe,1,Thu,0,0,0
13.89,Delhi,UPI,3,Sat,0,0,1
277.23,Pune,POS Swipe,16,Sat,1,0,0
47.12,Hyderabad,Bank Transfer,15,Wed,0,1,0
456.66,Other,ATM Withdrawal,17,Sat,1,0,0
45.92,Bangalore,UPI,20,Sun,0,0,0
42.31,Pune,ATM Withdrawal,15,Sun,0,0,0
7.45,Other,ATM Withdrawal,7,Wed,0,0,0
127.76,Pune,E-Commerce,5,Thu,0,0,0
166.41,Other,POS Swipe,21,Sat,0,0,0
13.59,Pune,ATM Withdrawal,19,Mon,0,0,0
298.8,Mumbai,Bank Transfer,1,Wed,0,0,0
120.77,Pune,Bank Transfer,18,Mon,0,0,0
148.63,Mumbai,POS Swipe,12,Sun,1,0,0
116.24,Delhi,POS Swipe,21,Tue,0,0,0
102.42,Mumbai,UPI,21,Sun,0,0,0
164.03,Pune,UPI,20,Sun,0,0,0
33.74,Hyderabad,UPI,5,Mon,0,0,1
40.16,Hyderabad,POS Swipe,5,Thu,1,0,1
395.79,Delhi,ATM Withdrawal,12,Sat,0,0,0
584.18,Pune,E-Commerce,0,Sun,0,0,1
93.46,Mumbai,UPI,21,Sat,0,0,0
63.15,Hyderabad,E-Commerce,20,Fri,0,0,0
206.56,Other,Bank Transfer,23,Thu,1,0,1
105.1,Bangalore,POS Swipe,8,Tue,0,1,0
5.14,Pune,Bank Transfer,21,Sat,0,0,0
33.96,Other,UPI,11,Mon,0,0,0
251.74,Other,ATM Withdrawal,11,Wed,0,0,0
215.13,Pune,UPI,3,Sun,0,0,1
5.49,Bangalore,E-Commerce,18,Thu,0,0,0
50.2,Hyderabad,UPI,15,Sat,0,0,0
52.55,Bangalore,ATM Withdrawal,11,Wed,0,0,0
222.88,Delhi,ATM Withdrawal,0,Mon,1,1,1
3.98,Mumbai,POS Swipe,22,Sat,0,0,0
21.99,Mumbai,POS Swipe,20,Tue,0,0,0
321.8,Other,ATM Withdrawal,3,Sun,0,0,0
39.34,Hyderabad,ATM Withdrawal,8,Sun,0,0,0
211.54,Bangalore,E-Commerce,6,Thu,0,0,0
54.41,Other,UPI,9,Wed,0,0,0
20.95,Pune,POS Swipe,12,Sat,0,0,0
55.72,Other,E-Commerce,7,Sun,1,0,0
256.22,Pune,UPI,19,Thu,0,0,0
387.17,Pune,POS Swipe,9,Sat,0,0,0
354.65,Delhi,E-Commerce,9,Thu,0,0,0
101.23,Delhi,Bank Transfer,7,Wed,1,0,0
220.58,Pune,Bank Transfer,19,Tue,0,0,0
45.88,Hyderabad,POS Swipe,14,Thu,0,0,0
69.39,Delhi,E-Commerce,0,Tue,0,0,0
453.32,Delhi,UPI,14,Tue,0,0,0
2.62,Mumbai,UPI,23,Sun,1,1,1
17.88,Other,E-Commerce,16,Sun,0,0,0
46.61,Mumbai,Bank Transfer,12,Mon,0,0,0
5.38,Hyderabad,E-Commerce,11,Sat,0,0,0
40.04,Delhi,Bank Transfer,2,Wed,0,0,0
174.95,Delhi,Bank Transfer,22,Mon,0,1,0
109.44,Bangalore,UPI,18,Fri,0,0,0
446.37,Hyderabad,POS Swipe,23,Sun,0,0,0
340.14,Other,ATM Withdrawal,4,Sat,1,0,1
83.65,Other,E-Commerce,2,Mon,0,0,0
60.07,Other,Bank Transfer,20,Thu,0,0,0
95.51,Hyderabad,E-Commerce,4,Thu,1,0,1
178.46,Bangalore,POS Swipe,23,Thu,0,0,0
62.41,Bangalore,POS Swipe,8,Fri,0,0,0
195.71,Mumbai,ATM Withdrawal,5,Tue,0,0,0
105.33,Hyderabad,ATM Withdrawal,15,Sun,0,0,0
160.61,Hyderabad,Bank Transfer,9,Thu,0,1,0
114.59,Bangalore,ATM Withdrawal,15,Sat,1,0,0
69.76,Pune,Bank Transfer,2,Sat,0,0,0
593.05,Pune,UPI,17,Sun,0,0,1
288.45,Mumbai,Bank Transfer,10,Mon,1,0,0
30.19,Pune,ATM Withdrawal,18,Tue,0,0,0
405.7,Pune,E-Commerce,22,Mon,0,1,0
133.66,Pune,ATM Withdrawal,14,Mon,1,1,0
449.91,Delhi,POS Swipe,10,Thu,0,0,0
321.74,Mumbai,ATM Withdrawal,21,Mon,0,0,0
110.75,Bangalore,UPI,23,Sun,0,0,1
4.55,Pune,Bank Transfer,9,Fri,0,0,0
62.58,Other,POS Swipe,8,Sat,0,0,0
156.02,Delhi,Bank Transfer,2,Sat,0,0,0
200.74,Pune,Bank Transfer,22,Sat,1,0,1
59.65,Delhi,ATM Withdrawal,8,Sun,0,0,0
30.01,Mumbai,E-Commerce,17,Tue,0,1,0
360.28,Other,POS Swipe,11,Thu,0,0,0
832.12,Other,UPI,22,Thu,0,0,1
149.18,Other,UPI,20,Sun,0,0,0
37.67,Pune,E-Commerce,23,Mon,0,0,0
63.58,Delhi,E-Commerce,15,Mon,0,0,0
3.71,Other,ATM Withdrawal,3,Wed,1,0,1
491.38,Hyderabad,UPI,0,Wed,0,0,1
25.06,Hyderabad,POS Swipe,12,Thu,0,0,0
171.85,Delhi,E-Commerce,7,Sun,0,0,0
64.06,Pune,E-Commerce,5,Thu,0,0,0
161.57,Pune,E-Commerce,7,Mon,1,0,0
210.78,Mumbai,POS Swipe,18,Sun,0,0,0
354.09,Mumbai,UPI,23,Fri,0,0,1
46.24,Other,POS Swipe,23,Fri,0,0,0
2.21,Bangalore,POS Swipe,11,Sat,0,0,0
29.44,Mumbai,ATM Withdrawal,0,Mon,0,0,0
460.55,Pune,E-Commerce,3,Sun,0,0,0
414.12,Bangalore,UPI,22,Wed,0,0,1
181.97,Mumbai,ATM Withdrawal,12,Wed,0,0,0
183.52,Delhi,ATM Withdrawal,16,Fri,0,0,0
218.75,Hyderabad,Bank Transfer,18,Thu,0,0,0
38.56,Mumbai,E-Commerce,18,Mon,0,0,0
491.64,Mumbai,UPI,21,Sat,0,0,0
108.52,Delhi,UPI,4,Sat,0,0,1
96.62,Pune,UPI,10,Thu,1,0,1
146.34,Other,E-Commerce,6,Wed,0,0,0
9.62,Delhi,UPI,2,Fri,0,0,1
36.37,Other,POS Swipe,10,Thu,0,0,0
267.91,Mumbai,POS Swipe,16,Wed,0,0,0
17.29,Pune,E-Commerce,10,Wed,1,0,0
184.84,Bangalore,UPI,14,Sun,1,0,1
56.3,Mumbai,Bank Transfer,18,Sat,0,0,0
98.63,Delhi,Bank Transfer,7,Wed,1,0,0
68.13,Bangalore,Bank Transfer,15,Thu,0,0,0
87.91,Hyderabad,POS Swipe,20,Tue,0,0,0
253.91,Bangalore,Bank Transfer,14,Fri,0,0,0
70.51,Delhi,UPI,2,Wed,1,0,1
167.13,Bangalore,UPI,23,Thu,0,0,1
129.27,Delhi,Bank Transfer,5,Sat,0,0,0
217.93,Mumbai,ATM Withdrawal,2,Mon,0,0,0
552.38,Pune,Bank Transfer,4,Sat,0,0,1
263.78,Hyderabad,ATM Withdrawal,0,Sun,1,0,1
48.4,Pune,E-Commerce,21,Fri,0,0,0
6.34,Pune,E-Commerce,13,Mon,0,0,0
60.83,Pune,UPI,11,Mon,0,0,0
180.81,Delhi,POS Swipe,12,Sat,0,0,0
10.56,Delhi,UPI,13,Thu,0,0,0
137.18,Hyderabad,UPI,11,Sat,0,0,0
181.69,Delhi,POS Swipe,22,Tue,0,0,0
81.37,Other,UPI,12,Thu,0,0,0
294.73,Delhi,POS Swipe,23,Thu,0,0,0
22.54,Delhi,UPI,5,Fri,0,1,1
15.62,Delhi,E-Commerce,20,Sun,0,0,0
260.53,Mumbai,ATM Withdrawal,14,Sun,0,0,0
136.83,Hyderabad,UPI,21,Thu,0,0,0
233.21,Other,ATM Withdrawal,22,Fri,0,0,0
114.12,Delhi,Bank Transfer,15,Wed,0,0,0
